0.0,40.640486,22.944402
1.0,40.640604,22.944585
2.0,40.640409,22.944723
3.0,40.640566,22.944894
4.0,40.640430,22.944715
5.0,40.640248,22.944766
6.0,40.640425,22.944971
7.0,40.640254,22.944977
8.0,40.640679,22.944720
9.0,40.640441,22.944736
10.0,40.640184,22.944859
11.0,40.640760,22.944419
12.0,40.640697,22.944897
13.0,40.640139,22.944466
14.0,40.640274,22.944816
15.0,40.640254,22.944690
16.0,40.640965,22.944477
17.0,40.640564,22.944827
18.0,40.640709,22.944532
19.0,40.640458,22.944860
20.0,40.640346,22.944933
21.0,40.640617,22.944542
22.0,40.640601,22.944608
23.0,40.640808,22.944891
24.0,40.640554,22.944802
25.0,40.640133,22.944699
26.0,40.640132,22.944755
27.0,40.640982,22.944623
28.0,40.640942,22.944715
29.0,40.640894,22.944480
30.0,40.640146,22.944689
31.0,40.640381,22.944622
32.0,40.640393,22.944827
33.0,40.640839,22.944651
34.0,40.640752,22.944584
35.0,40.640608,22.944564
36.0,40.640984,22.944410
37.0,40.640319,22.944507
38.0,40.640725,22.944492
39.0,40.640215,22.944666
40.0,40.640785,22.944964
41.0,40.640833,22.944988
42.0,40.640601,22.944590
43.0,40.640863,22.944903
44.0,40.640435,22.944923
45.0,40.640672,22.944695
46.0,40.640100,22.944623
47.0,40.640554,22.944647
48.0,40.640585,22.944667
49.0,40.640939,22.944470
50.0,40.640733,22.944782
51.0,40.640410,22.944564
52.0,40.640180,22.944692
53.0,40.640281,22.944639
54.0,40.640609,22.944955
55.0,40.640951,22.944851
56.0,40.640825,22.944626
57.0,40.640704,22.944842
58.0,40.640230,22.944427
59.0,40.640437,22.944938
60.0,40.640914,22.944919
61.0,40.640315,22.944467
62.0,40.640863,22.944425
63.0,40.640717,22.944861
64.0,40.640519,22.944477
65.0,40.640348,22.944734
66.0,40.640430,22.944779
67.0,40.640528,22.944408
68.0,40.640206,22.944862
69.0,40.640726,22.944991
70.0,40.640486,22.944877
71.0,40.640221,22.944882
72.0,40.640330,22.944793
73.0,40.640152,22.944990
74.0,40.640259,22.944825
75.0,40.640856,22.944525
76.0,40.640368,22.944691
77.0,40.640263,22.944548
78.0,40.640822,22.944557
79.0,40.640708,22.944803
80.0,40.640144,22.944911
81.0,40.640183,22.944727
82.0,40.640662,22.944898
83.0,40.640455,22.944824
84.0,40.640736,22.944852
85.0,40.640684,22.944648
86.0,40.640756,22.944837
87.0,40.640745,22.944438
88.0,40.640460,22.944453
89.0,40.640415,22.944827
90.0,40.640523,22.944532
91.0,40.640244,22.944636
92.0,40.640732,22.944911
93.0,40.640379,22.944870
94.0,40.640246,22.944899
95.0,40.640764,22.944707
96.0,40.640600,22.944902
97.0,40.640350,22.944574
98.0,40.640730,22.944521
99.0,40.640586,22.944532
100.0,40.640946,22.944560
101.0,40.640797,22.944544
102.0,40.640600,22.944635
103.0,40.640737,22.944941
104.0,40.640461,22.944969
105.0,40.640369,22.944669
106.0,40.640323,22.944597
107.0,40.640606,22.944767
108.0,40.640998,22.944644
109.0,40.640474,22.944521
110.0,40.640435,22.944725
111.0,40.640464,22.944913
112.0,40.640471,22.944578
113.0,40.640366,22.944577
114.0,40.640613,22.944715
115.0,40.640280,22.944447
116.0,40.640454,22.944669
117.0,40.640308,22.944549
118.0,40.640439,22.944794
119.0,40.640135,22.944551
120.0,40.640536,22.944818
121.0,40.640922,22.944891
122.0,40.640477,22.944833
123.0,40.640170,22.944629
124.0,40.640166,22.944539
125.0,40.640407,22.944569
126.0,40.640940,22.944872
127.0,40.640175,22.944688
128.0,40.640639,22.944644
129.0,40.640650,22.944422
130.0,40.640628,22.944729
131.0,40.640280,22.944905
132.0,40.640348,22.944737
133.0,40.640908,22.944536
134.0,40.640751,22.944403
135.0,40.640998,22.944739
136.0,40.640128,22.944739
137.0,40.640655,22.944901
138.0,40.640931,22.944605
139.0,40.640642,22.944513
140.0,40.640280,22.944545
141.0,40.640269,22.944912
142.0,40.640187,22.944561
143.0,40.640544,22.944584
144.0,40.640199,22.944519
145.0,40.640529,22.944831
146.0,40.640738,22.944776
147.0,40.640104,22.944982
148.0,40.640203,22.944650
149.0,40.640894,22.944879
150.0,40.640802,22.944945
151.0,40.640718,22.944841
152.0,40.640579,22.944853
153.0,40.640409,22.944890
154.0,40.640154,22.944867
155.0,40.640583,22.944663
156.0,40.640888,22.944850
157.0,40.640794,22.944785
158.0,40.640500,22.944653
159.0,40.640266,22.944942
160.0,40.640312,22.944954
161.0,40.640761,22.944571
162.0,40.640724,22.944500
163.0,40.640767,22.944885
164.0,40.640339,22.944892
165.0,40.640678,22.944852
166.0,40.640589,22.944561
167.0,40.640777,22.944585
168.0,40.640598,22.944405
169.0,40.640867,22.944859
170.0,40.640522,22.944848
171.0,40.640161,22.944532
172.0,40.640504,22.944501
173.0,40.640558,22.944672
174.0,40.640736,22.944952
175.0,40.640594,22.944588
176.0,40.640838,22.944541
177.0,40.640794,22.944990
178.0,40.640155,22.944419
179.0,40.640193,22.944445
180.0,40.640116,22.944992
181.0,40.640891,22.944431
182.0,40.640504,22.944711
183.0,40.640932,22.944646
184.0,40.640807,22.944726
185.0,40.640593,22.944469
186.0,40.640767,22.944477
187.0,40.640837,22.944776
188.0,40.640117,22.944518
189.0,40.640474,22.944643
190.0,40.640627,22.944495
191.0,40.640247,22.944643
192.0,40.640236,22.944568
193.0,40.640864,22.944736
194.0,40.640183,22.944544
195.0,40.640770,22.944573
196.0,40.640167,22.944481
197.0,40.640735,22.944838
198.0,40.640230,22.944863
199.0,40.640152,22.944815
